#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
EZH2	FOXA1	9606.ENSP00000320147	9606.ENSP00000250448	0	0	0	0	0.042	0	0	0.491	0.492
EZH2	GINS1	9606.ENSP00000320147	9606.ENSP00000262460	0	0	0	0	0.309	0.064	0	0.148	0.401
EZH2	HOXA10	9606.ENSP00000320147	9606.ENSP00000283921	0	0	0	0	0.056	0.311	0	0.383	0.564
EZH2	PPARG	9606.ENSP00000320147	9606.ENSP00000287820	0	0	0	0	0.056	0.311	0.500	0.397	0.778
EZH2	H2BC5	9606.ENSP00000320147	9606.ENSP00000289316	0	0	0	0	0.072	0.140	0.500	0.240	0.656
EZH2	PCLAF	9606.ENSP00000320147	9606.ENSP00000300035	0	0	0	0	0.349	0	0	0.300	0.525
EZH2	FOS	9606.ENSP00000320147	9606.ENSP00000306245	0	0	0	0	0.050	0.070	0	0.550	0.567
EZH2	MUC1	9606.ENSP00000320147	9606.ENSP00000484824	0	0	0	0	0.042	0.339	0	0.292	0.513
EZH2	PRC1	9606.ENSP00000320147	9606.ENSP00000377793	0	0	0	0	0.503	0.068	0	0.132	0.563
EZH2	NUSAP1	9606.ENSP00000320147	9606.ENSP00000499238	0	0	0	0	0.501	0	0	0.202	0.585
EZH2	TOP2A	9606.ENSP00000320147	9606.ENSP00000411532	0	0	0	0	0.428	0	0	0.373	0.626
EZH2	RRM2	9606.ENSP00000320147	9606.ENSP00000353770	0	0	0	0	0.502	0.091	0	0.290	0.650
EZH2	GATA3	9606.ENSP00000320147	9606.ENSP00000368632	0	0	0	0	0.062	0.086	0	0.648	0.672
EZH2	KLF4	9606.ENSP00000320147	9606.ENSP00000363804	0	0	0	0	0.067	0.095	0	0.690	0.715
EZH2	UHRF1	9606.ENSP00000320147	9606.ENSP00000479617	0	0	0	0	0.301	0.302	0	0.642	0.810
EZH2	ZBTB16	9606.ENSP00000320147	9606.ENSP00000338157	0	0	0	0	0.067	0.537	0	0.686	0.852
F13A1	LYVE1	9606.ENSP00000264870	9606.ENSP00000256178	0	0	0	0	0.208	0.046	0	0.443	0.542
F13A1	P2RY12	9606.ENSP00000264870	9606.ENSP00000307259	0	0	0	0	0.210	0	0	0.283	0.409
F13A1	IRF6	9606.ENSP00000264870	9606.ENSP00000355988	0	0	0	0	0.106	0.045	0	0.374	0.419
F13A1	MRC1	9606.ENSP00000264870	9606.ENSP00000455897	0	0	0	0	0.235	0	0	0.375	0.502
FABP4	PDK4	9606.ENSP00000256104	9606.ENSP00000005178	0	0	0	0	0.149	0	0	0.471	0.530
FABP4	LIPE	9606.ENSP00000256104	9606.ENSP00000244289	0	0	0	0	0.109	0.575	0.700	0.994	0.999
FABP4	GPD1	9606.ENSP00000256104	9606.ENSP00000301149	0	0	0	0	0.243	0	0	0.290	0.439
FABP4	THRSP	9606.ENSP00000256104	9606.ENSP00000281030	0	0	0	0	0.122	0	0	0.400	0.450
FABP4	IGF1	9606.ENSP00000256104	9606.ENSP00000376637	0	0	0	0	0.099	0	0	0.420	0.455
FABP4	GPAM	9606.ENSP00000256104	9606.ENSP00000265276	0	0	0	0	0.126	0	0	0.438	0.488
FABP4	MGLL	9606.ENSP00000256104	9606.ENSP00000265052	0	0	0	0	0.067	0	0	0.475	0.489
FABP4	PLIN4	9606.ENSP00000256104	9606.ENSP00000488481	0	0	0	0	0.149	0	0	0.433	0.496
FABP4	PID1	9606.ENSP00000256104	9606.ENSP00000283937	0	0	0	0	0.060	0	0	0.492	0.502
FABP4	RARRES2	9606.ENSP00000256104	9606.ENSP00000418009	0	0	0	0	0.061	0	0	0.507	0.517
FABP4	RBP4	9606.ENSP00000256104	9606.ENSP00000360522	0	0	0	0	0.115	0	0	0.571	0.604
FABP4	SCD	9606.ENSP00000256104	9606.ENSP00000359380	0	0	0	0	0.077	0	0	0.657	0.670
FABP4	FABP5	9606.ENSP00000256104	9606.ENSP00000297258	0	0	0.067	0.944	0.084	0	0.500	0.496	0.756
FABP4	LEP	9606.ENSP00000256104	9606.ENSP00000312652	0	0	0	0	0.208	0	0	0.763	0.804
FABP4	PCK1	9606.ENSP00000256104	9606.ENSP00000319814	0	0	0	0	0.122	0	0.500	0.591	0.805
FABP4	PLIN1	9606.ENSP00000256104	9606.ENSP00000300055	0	0	0	0	0.409	0	0.500	0.774	0.927
FABP4	LPL	9606.ENSP00000256104	9606.ENSP00000497642	0	0	0	0	0.465	0	0.500	0.882	0.965
FABP4	PPARG	9606.ENSP00000256104	9606.ENSP00000287820	0	0	0	0	0.222	0.050	0.500	0.983	0.993
FABP5	LIPE	9606.ENSP00000297258	9606.ENSP00000244289	0	0	0	0	0.069	0.088	0.500	0.455	0.737
FABP5	MGLL	9606.ENSP00000297258	9606.ENSP00000265052	0	0	0	0	0.044	0	0	0.399	0.400
FABP5	PPARG	9606.ENSP00000297258	9606.ENSP00000287820	0	0	0	0	0.136	0.298	0	0.739	0.828
FABP5	PLIN4	9606.ENSP00000297258	9606.ENSP00000488481	0	0	0	0	0.055	0	0	0.397	0.406
FABP5	PLIN1	9606.ENSP00000297258	9606.ENSP00000300055	0	0	0	0	0.060	0	0	0.410	0.422
FABP5	LPL	9606.ENSP00000297258	9606.ENSP00000497642	0	0	0	0	0.098	0	0	0.413	0.448
FABP5	SCD	9606.ENSP00000297258	9606.ENSP00000359380	0	0	0	0	0.074	0	0	0.457	0.477
FAM13A	TNS1	9606.ENSP00000264344	9606.ENSP00000171887	0	0	0	0	0	0	0	0.447	0.447
FAM13A	MMP1	9606.ENSP00000264344	9606.ENSP00000322788	0	0	0	0	0	0	0	0.451	0.451
FAM13A	SERPINA3	9606.ENSP00000264344	9606.ENSP00000450540	0	0	0	0	0	0	0	0.456	0.456
FAM13A	NPNT	9606.ENSP00000264344	9606.ENSP00000389252	0	0	0	0	0	0	0	0.495	0.495
FAM13A	PID1	9606.ENSP00000264344	9606.ENSP00000283937	0	0	0	0	0.048	0	0	0.581	0.584
FAM13A	THSD4	9606.ENSP00000264344	9606.ENSP00000347484	0	0	0	0	0	0	0	0.601	0.601
FAM83H	SPINT1	9606.ENSP00000373565	9606.ENSP00000342098	0	0	0	0	0.156	0	0	0.320	0.401
FERMT2	MS4A4A	9606.ENSP00000342858	9606.ENSP00000338648	0	0	0	0	0	0	0	0.479	0.479
FERMT2	FHL1	9606.ENSP00000342858	9606.ENSP00000498684	0	0	0	0	0.143	0.296	0	0.153	0.445
FERMT2	TLN2	9606.ENSP00000342858	9606.ENSP00000453508	0	0	0	0.555	0.084	0	0	0.705	0.718
FGF2	LYVE1	9606.ENSP00000264498	9606.ENSP00000256178	0	0	0	0	0.085	0.045	0	0.630	0.649
FGF2	KLB	9606.ENSP00000264498	9606.ENSP00000257408	0	0	0	0	0.049	0.045	0.400	0.336	0.590
FGF2	FGFBP2	9606.ENSP00000264498	9606.ENSP00000259989	0	0	0	0	0	0	0.500	0.143	0.553
FGF2	KRT19	9606.ENSP00000264498	9606.ENSP00000355124	0	0	0	0	0	0	0	0.423	0.423
FGF2	RGCC	9606.ENSP00000264498	9606.ENSP00000368664	0	0	0	0	0	0	0	0.427	0.427
FGF2	VLDLR	9606.ENSP00000264498	9606.ENSP00000371532	0	0	0	0	0.050	0.053	0	0.427	0.440
FGF2	SCARA5	9606.ENSP00000264498	9606.ENSP00000346990	0	0	0	0	0.062	0	0	0.480	0.492
FGF2	PTGER3	9606.ENSP00000264498	9606.ENSP00000349003	0	0	0	0	0.044	0	0	0.502	0.503
FGF2	LEP	9606.ENSP00000264498	9606.ENSP00000312652	0	0	0	0	0.049	0	0	0.642	0.644
FGF2	FOS	9606.ENSP00000264498	9606.ENSP00000306245	0	0	0	0	0.087	0	0	0.665	0.681
FGF2	PPARG	9606.ENSP00000264498	9606.ENSP00000287820	0	0	0	0	0.082	0.054	0	0.665	0.684
FGF2	GPC3	9606.ENSP00000264498	9606.ENSP00000377836	0	0	0	0	0.042	0.292	0	0.601	0.706
FGF2	MMP1	9606.ENSP00000264498	9606.ENSP00000322788	0	0	0	0	0.043	0	0.400	0.578	0.737
FGF2	KLF4	9606.ENSP00000264498	9606.ENSP00000363804	0	0	0	0	0.042	0.045	0	0.742	0.743
FGF2	IGF1	9606.ENSP00000264498	9606.ENSP00000376637	0	0	0	0	0.043	0	0	0.882	0.882
FGF2	NTRK2	9606.ENSP00000264498	9606.ENSP00000277120	0	0	0	0	0.056	0	0.650	0.745	0.908
FGF2	S100B	9606.ENSP00000264498	9606.ENSP00000291700	0	0	0	0	0.047	0.926	0	0.822	0.986
FGF2	SDC1	9606.ENSP00000264498	9606.ENSP00000370542	0	0	0	0	0	0.647	0.500	0.988	0.997
FOS	PYGL	9606.ENSP00000306245	9606.ENSP00000216392	0	0	0	0	0.064	0	0	0.452	0.465
FOS	FOSB	9606.ENSP00000306245	9606.ENSP00000245919	0	0	0.066	0.861	0.826	0.359	0.900	0.984	0.999
FOS	FOXA1	9606.ENSP00000306245	9606.ENSP00000250448	0	0	0	0	0.042	0	0.500	0.621	0.802
FOS	NTRK2	9606.ENSP00000306245	9606.ENSP00000277120	0	0	0	0	0.042	0.096	0	0.582	0.606
FOS	PPARG	9606.ENSP00000306245	9606.ENSP00000287820	0	0	0	0	0.083	0.066	0	0.584	0.612
FOS	H2BC5	9606.ENSP00000306245	9606.ENSP00000289316	0	0	0	0	0.067	0.072	0.500	0.184	0.599
FOS	TFF1	9606.ENSP00000306245	9606.ENSP00000291527	0	0	0	0	0	0.221	0	0.278	0.413
FOS	KRT7	9606.ENSP00000306245	9606.ENSP00000329243	0	0	0	0	0.054	0.091	0	0.380	0.421
FOS	GPX3	9606.ENSP00000306245	9606.ENSP00000373477	0	0	0	0	0.105	0	0	0.427	0.466
FOS	PLA2G4A	9606.ENSP00000306245	9606.ENSP00000356436	0	0	0	0	0.057	0.309	0	0.248	0.467
FOS	ZBTB16	9606.ENSP00000306245	9606.ENSP00000338157	0	0	0	0	0.112	0.066	0	0.442	0.497
FOS	KRT19	9606.ENSP00000306245	9606.ENSP00000355124	0	0	0	0	0.042	0.091	0	0.499	0.525
FOS	MUC1	9606.ENSP00000306245	9606.ENSP00000484824	0	0	0	0	0.106	0.053	0	0.508	0.547
FOS	VLDLR	9606.ENSP00000306245	9606.ENSP00000371532	0	0	0	0	0	0	0	0.575	0.575
FOS	MYB	9606.ENSP00000306245	9606.ENSP00000339992	0	0	0	0	0	0.113	0	0.545	0.579
FOS	IGF1	9606.ENSP00000306245	9606.ENSP00000376637	0	0	0	0	0.049	0	0	0.582	0.585
FOS	MMP1	9606.ENSP00000306245	9606.ENSP00000322788	0	0	0	0	0	0.292	0	0.577	0.687
FOS	LEP	9606.ENSP00000306245	9606.ENSP00000312652	0	0	0	0	0	0	0	0.695	0.695
FOS	KLF4	9606.ENSP00000306245	9606.ENSP00000363804	0	0	0	0	0.445	0.066	0	0.478	0.705
FOS	GATA3	9606.ENSP00000306245	9606.ENSP00000368632	0	0	0	0	0.043	0.245	0.500	0.678	0.868
FOSB	IGF1	9606.ENSP00000245919	9606.ENSP00000376637	0	0	0	0	0.049	0	0	0.429	0.433
FOSB	H2BC5	9606.ENSP00000245919	9606.ENSP00000289316	0	0	0	0	0.043	0.072	0.500	0.094	0.543
FOSB	KLF4	9606.ENSP00000245919	9606.ENSP00000363804	0	0	0	0	0.413	0.066	0	0.368	0.623
FOXA1	TOX3	9606.ENSP00000250448	9606.ENSP00000219746	0	0	0	0	0.155	0	0	0.379	0.452
FOXA1	SOX4	9606.ENSP00000250448	9606.ENSP00000244745	0	0	0	0	0.045	0.063	0	0.412	0.428
FOXA1	MUC1	9606.ENSP00000250448	9606.ENSP00000484824	0	0	0	0	0.140	0.071	0	0.317	0.406
FOXA1	MLPH	9606.ENSP00000250448	9606.ENSP00000264605	0	0	0	0	0.149	0.292	0	0.104	0.413
FOXA1	PPARG	9606.ENSP00000250448	9606.ENSP00000287820	0	0	0	0	0	0.045	0	0.414	0.417
FOXA1	TOP2A	9606.ENSP00000250448	9606.ENSP00000411532	0	0	0	0	0.083	0.292	0	0.201	0.435
FOXA1	GPC3	9606.ENSP00000250448	9606.ENSP00000377836	0	0	0	0	0.078	0	0	0.441	0.462
FOXA1	KLF4	9606.ENSP00000250448	9606.ENSP00000363804	0	0	0	0	0.059	0.045	0	0.481	0.493
FOXA1	KRT19	9606.ENSP00000250448	9606.ENSP00000355124	0	0	0	0	0.216	0	0	0.405	0.513
FOXA1	TRPS1	9606.ENSP00000250448	9606.ENSP00000379065	0	0	0	0	0.050	0.325	0	0.320	0.526
FOXA1	H2BC5	9606.ENSP00000250448	9606.ENSP00000289316	0	0	0	0	0.049	0	0.500	0.108	0.538
FOXA1	KRT18	9606.ENSP00000250448	9606.ENSP00000373489	0	0	0	0	0.212	0	0	0.445	0.543
FOXA1	KRT8	9606.ENSP00000250448	9606.ENSP00000449404	0	0	0	0	0.310	0	0	0.476	0.623
FOXA1	SPDEF	9606.ENSP00000250448	9606.ENSP00000363149	0	0	0	0	0.332	0	0	0.583	0.709
FOXA1	TFAP2A	9606.ENSP00000250448	9606.ENSP00000501092	0	0	0	0	0.139	0.310	0	0.560	0.716
FOXA1	TFF1	9606.ENSP00000250448	9606.ENSP00000291527	0	0	0	0	0.328	0	0.500	0.674	0.880
FOXA1	GATA3	9606.ENSP00000250448	9606.ENSP00000368632	0	0	0	0	0.120	0.484	0.900	0.950	0.997
FXYD3	PRSS8	9606.ENSP00000473929	9606.ENSP00000319730	0	0	0	0	0.181	0	0	0.358	0.452
FXYD3	RAB25	9606.ENSP00000473929	9606.ENSP00000354376	0	0	0	0	0.291	0	0	0.195	0.405
FZD4	GNG11	9606.ENSP00000434034	9606.ENSP00000248564	0	0	0	0	0.057	0	0.500	0	0.508
FZD4	GNG2	9606.ENSP00000434034	9606.ENSP00000334448	0	0	0	0	0	0	0.500	0	0.499
FZD4	ITSN1	9606.ENSP00000434034	9606.ENSP00000370719	0	0	0	0	0.096	0.071	0.500	0.137	0.589
G0S2	LIPE	9606.ENSP00000355996	9606.ENSP00000244289	0	0	0	0	0.081	0	0	0.589	0.606
G0S2	MGLL	9606.ENSP00000355996	9606.ENSP00000265052	0	0	0	0	0.066	0	0	0.486	0.500
G0S2	PLIN1	9606.ENSP00000355996	9606.ENSP00000300055	0	0	0	0	0.074	0	0	0.528	0.544
G0S2	PLIN4	9606.ENSP00000355996	9606.ENSP00000488481	0	0	0	0	0.086	0	0	0.376	0.405
GALNT15	MUC1	9606.ENSP00000344260	9606.ENSP00000484824	0	0	0	0	0	0.043	0.400	0.200	0.500
GALNT6	MUC1	9606.ENSP00000348668	9606.ENSP00000484824	0	0	0	0	0.101	0.043	0.400	0.484	0.698
GATA3	SOX4	9606.ENSP00000368632	9606.ENSP00000244745	0	0	0	0	0.042	0.304	0	0.654	0.750
GATA3	PPARG	9606.ENSP00000368632	9606.ENSP00000287820	0	0	0	0	0	0.087	0	0.481	0.506
GATA3	H2BC5	9606.ENSP00000368632	9606.ENSP00000289316	0	0	0	0	0.049	0.089	0.500	0.059	0.537
GATA3	TFF1	9606.ENSP00000368632	9606.ENSP00000291527	0	0	0	0	0.128	0.221	0.500	0.411	0.773
GATA3	KRT7	9606.ENSP00000368632	9606.ENSP00000329243	0	0	0	0	0.060	0.094	0	0.723	0.743
GATA3	ZBTB16	9606.ENSP00000368632	9606.ENSP00000338157	0	0	0	0	0	0.091	0	0.728	0.742
GATA3	MYB	9606.ENSP00000368632	9606.ENSP00000339992	0	0	0	0	0.104	0.297	0.500	0.461	0.807
GATA3	KRT19	9606.ENSP00000368632	9606.ENSP00000355124	0	0	0	0	0.094	0.094	0	0.408	0.472
GATA3	KLF4	9606.ENSP00000368632	9606.ENSP00000363804	0	0	0	0	0.042	0.091	0	0.482	0.509
GATA3	MUC1	9606.ENSP00000368632	9606.ENSP00000484824	0	0	0	0	0.072	0.045	0	0.409	0.430
GATA3	MME	9606.ENSP00000368632	9606.ENSP00000418525	0	0	0	0	0.086	0	0	0.440	0.466
GATA3	KRT18	9606.ENSP00000368632	9606.ENSP00000373489	0	0	0	0	0.100	0.094	0	0.461	0.522
GATA3	KRT8	9606.ENSP00000368632	9606.ENSP00000449404	0	0	0	0	0.099	0	0	0.511	0.541
GATA3	TFAP2A	9606.ENSP00000368632	9606.ENSP00000501092	0	0	0	0	0.135	0.051	0	0.656	0.693
GHR	PDE8B	9606.ENSP00000483403	9606.ENSP00000264917	0	0	0	0	0.048	0	0	0.426	0.430
GHR	LEP	9606.ENSP00000483403	9606.ENSP00000312652	0	0	0	0	0.064	0	0.650	0.678	0.885
GHR	IGF1	9606.ENSP00000483403	9606.ENSP00000376637	0	0	0	0	0.203	0	0	0.947	0.956
GHR	PRLR	9606.ENSP00000483403	9606.ENSP00000482954	0	0	0	0.634	0.072	0	0.500	0.586	0.791
GINS1	UHRF1	9606.ENSP00000262460	9606.ENSP00000479617	0	0	0	0	0.359	0	0	0.107	0.403
GINS1	PCLAF	9606.ENSP00000262460	9606.ENSP00000300035	0	0	0	0	0.392	0	0	0.257	0.529
GINS1	NUSAP1	9606.ENSP00000262460	9606.ENSP00000499238	0	0	0	0	0.339	0	0	0.323	0.534
GINS1	TOP2A	9606.ENSP00000262460	9606.ENSP00000411532	0	0	0	0	0.280	0.094	0	0.576	0.699
GINS1	RRM2	9606.ENSP00000262460	9606.ENSP00000353770	0	0	0	0	0.614	0	0	0.551	0.819
GLYAT	PCK1	9606.ENSP00000340200	9606.ENSP00000319814	0	0	0	0	0.331	0	0	0.176	0.425
GNAI1	GNG11	9606.ENSP00000497260	9606.ENSP00000248564	0	0	0	0	0.129	0.259	0.650	0.406	0.848
GNAI1	P2RY12	9606.ENSP00000497260	9606.ENSP00000307259	0	0	0	0	0.042	0	0.900	0.188	0.915
GNAI1	GNG2	9606.ENSP00000497260	9606.ENSP00000334448	0	0	0	0	0	0.987	0.650	0.668	0.998
GNAI1	PTGER3	9606.ENSP00000497260	9606.ENSP00000349003	0	0	0	0	0.070	0.908	0.900	0.419	0.994
GNAI1	PLA2G4A	9606.ENSP00000497260	9606.ENSP00000356436	0	0	0	0	0.084	0.070	0.650	0.048	0.678
GNAI1	HCAR3	9606.ENSP00000497260	9606.ENSP00000436714	0	0	0	0	0.049	0.125	0.650	0.044	0.684
GNG11	P2RY12	9606.ENSP00000248564	9606.ENSP00000307259	0	0	0	0	0.056	0	0.500	0.062	0.519
GNG11	MRAS	9606.ENSP00000248564	9606.ENSP00000289104	0	0	0	0	0.055	0	0.650	0.052	0.659
GNG11	PTGER3	9606.ENSP00000248564	9606.ENSP00000349003	0	0	0	0	0.103	0.120	0.650	0	0.699
GNG11	GNG2	9606.ENSP00000248564	9606.ENSP00000334448	0	0	0	0	0.054	0.098	0.540	0.635	0.837
GNG2	SPX	9606.ENSP00000334448	9606.ENSP00000256969	0	0	0	0	0.064	0.800	0	0.046	0.806
GNG2	PDE3B	9606.ENSP00000334448	9606.ENSP00000282096	0	0	0	0	0.099	0	0	0.447	0.481
GNG2	PPARG	9606.ENSP00000334448	9606.ENSP00000287820	0	0	0	0	0	0	0	0.409	0.408
GNG2	PREX2	9606.ENSP00000334448	9606.ENSP00000288368	0	0	0	0	0.070	0	0	0.497	0.512
GNG2	MRAS	9606.ENSP00000334448	9606.ENSP00000289104	0	0	0	0	0.061	0	0.650	0.094	0.676
GNG2	P2RY12	9606.ENSP00000334448	9606.ENSP00000307259	0	0	0	0	0.068	0	0.500	0.106	0.547
GNG2	MRAP	9606.ENSP00000334448	9606.ENSP00000382684	0	0	0	0	0	0.800	0	0	0.800
GNG2	PTGER3	9606.ENSP00000334448	9606.ENSP00000349003	0	0	0	0	0	0.816	0.650	0.069	0.934
GPAM	LIPE	9606.ENSP00000265276	9606.ENSP00000244289	0	0	0	0	0.147	0	0	0.522	0.575
GPAM	LPL	9606.ENSP00000265276	9606.ENSP00000497642	0	0	0	0	0.109	0	0	0.463	0.501
GPAM	PLIN1	9606.ENSP00000265276	9606.ENSP00000300055	0	0	0	0	0.255	0	0	0.420	0.549
GPAM	LEP	9606.ENSP00000265276	9606.ENSP00000312652	0	0	0	0	0.127	0	0	0.545	0.585
GPAM	THRSP	9606.ENSP00000265276	9606.ENSP00000281030	0	0	0	0	0.180	0	0	0.516	0.586
GPAM	PPARG	9606.ENSP00000265276	9606.ENSP00000287820	0	0	0	0	0.088	0.045	0	0.693	0.709
GPAM	PCK1	9606.ENSP00000265276	9606.ENSP00000319814	0	0	0	0	0.107	0	0	0.701	0.721
GPAM	SCD	9606.ENSP00000265276	9606.ENSP00000359380	0	0	0	0	0.107	0	0	0.827	0.839
GPAM	GPD1	9606.ENSP00000265276	9606.ENSP00000301149	0.102	0	0	0	0.136	0	0.942	0.449	0.972
GPC3	KRT7	9606.ENSP00000377836	9606.ENSP00000329243	0	0	0	0	0	0	0	0.664	0.664
GPC3	RSPO3	9606.ENSP00000377836	9606.ENSP00000349131	0	0	0	0	0.043	0	0	0.452	0.453
GPC3	KRT19	9606.ENSP00000377836	9606.ENSP00000355124	0	0	0	0	0.084	0	0	0.775	0.785
GPC3	SRPX	9606.ENSP00000377836	9606.ENSP00000367794	0	0	0	0	0.125	0	0	0.443	0.491
GPC3	SDC1	9606.ENSP00000377836	9606.ENSP00000370542	0	0	0	0	0.067	0.127	0.400	0.518	0.733
GPC3	KRT18	9606.ENSP00000377836	9606.ENSP00000373489	0	0	0	0	0.090	0	0	0.373	0.405
GPC3	KRT8	9606.ENSP00000377836	9606.ENSP00000449404	0	0	0	0	0.084	0	0	0.405	0.431
GPC3	MME	9606.ENSP00000377836	9606.ENSP00000418525	0	0	0	0	0	0	0	0.434	0.434
GPC3	MUC1	9606.ENSP00000377836	9606.ENSP00000484824	0	0	0	0	0	0	0	0.659	0.659
GPD1	PYGL	9606.ENSP00000301149	9606.ENSP00000216392	0.057	0	0	0	0.109	0.058	0	0.335	0.403
GPD1	LIPE	9606.ENSP00000301149	9606.ENSP00000244289	0.052	0	0	0	0.255	0	0	0.236	0.413
GPD1	MGLL	9606.ENSP00000301149	9606.ENSP00000265052	0.057	0	0	0	0.122	0	0	0.413	0.471
GPD1	THRSP	9606.ENSP00000301149	9606.ENSP00000281030	0	0	0	0	0.397	0	0	0.315	0.570
GPD1	PLIN1	9606.ENSP00000301149	9606.ENSP00000300055	0	0	0	0	0.423	0.050	0	0.303	0.584
GPD1	LPL	9606.ENSP00000301149	9606.ENSP00000497642	0	0	0	0	0.162	0	0	0.332	0.416
GPD1	PLIN4	9606.ENSP00000301149	9606.ENSP00000488481	0	0	0	0	0.224	0.050	0	0.287	0.428
GPD1	PCK1	9606.ENSP00000301149	9606.ENSP00000319814	0	0	0	0	0.271	0	0	0.344	0.501
GPLD1	NRN1	9606.ENSP00000230036	9606.ENSP00000480483	0	0	0	0	0.055	0	0.400	0	0.408
GPLD1	NEGR1	9606.ENSP00000230036	9606.ENSP00000350364	0	0	0	0	0.067	0.067	0.400	0	0.432
GPR34	P2RY12	9606.ENSP00000367384	9606.ENSP00000307259	0	0	0	0.763	0.373	0	0	0.196	0.474
GPR34	MRC1	9606.ENSP00000367384	9606.ENSP00000455897	0	0	0	0	0.288	0	0	0.290	0.473
GPX3	PPARG	9606.ENSP00000373477	9606.ENSP00000287820	0	0	0	0	0.102	0.045	0	0.593	0.621
GPX3	LEP	9606.ENSP00000373477	9606.ENSP00000312652	0	0	0	0	0.060	0	0	0.541	0.550
GPX3	MAOA	9606.ENSP00000373477	9606.ENSP00000340684	0	0	0	0	0.135	0	0	0.545	0.590
GPX3	ME1	9606.ENSP00000373477	9606.ENSP00000358719	0	0	0	0	0.053	0	0	0.410	0.418
GPX3	LPL	9606.ENSP00000373477	9606.ENSP00000497642	0	0	0	0	0.085	0	0	0.377	0.405
GPX3	HBB	9606.ENSP00000373477	9606.ENSP00000494175	0	0	0	0	0.044	0	0	0.480	0.482
GPX3	IGF1	9606.ENSP00000373477	9606.ENSP00000376637	0	0	0	0	0.049	0	0	0.481	0.485
GPX3	MGST1	9606.ENSP00000373477	9606.ENSP00000379512	0	0	0	0	0.075	0	0.650	0.398	0.788
GYG2	PYGL	9606.ENSP00000370555	9606.ENSP00000216392	0	0	0	0	0.101	0	0.750	0.656	0.916
H2BC5	TOP2A	9606.ENSP00000289316	9606.ENSP00000411532	0	0	0	0	0.048	0.090	0	0.492	0.521
H2BC5	UHRF1	9606.ENSP00000289316	9606.ENSP00000479617	0	0	0	0	0.049	0.045	0.500	0.165	0.570
H2BC5	MYB	9606.ENSP00000289316	9606.ENSP00000339992	0	0	0	0	0.048	0	0.500	0.319	0.647
HBB	INHBA	9606.ENSP00000494175	9606.ENSP00000242208	0	0	0	0	0	0	0	0.411	0.411
HBB	RNASE1	9606.ENSP00000494175	9606.ENSP00000381057	0	0	0	0	0.090	0	0.400	0.132	0.484
HBB	TF	9606.ENSP00000494175	9606.ENSP00000385834	0	0	0	0	0.053	0.240	0	0.373	0.509
HBB	SERPINA3	9606.ENSP00000494175	9606.ENSP00000450540	0	0	0	0	0.049	0.234	0	0.302	0.447
HOXA10	PTGER3	9606.ENSP00000283921	9606.ENSP00000349003	0	0	0	0	0	0	0	0.433	0.433
HSD11B1	PPARG	9606.ENSP00000355995	9606.ENSP00000287820	0	0	0	0	0.066	0	0	0.445	0.459
HSD11B1	LEP	9606.ENSP00000355995	9606.ENSP00000312652	0	0	0	0	0.050	0	0	0.460	0.465
HSD11B1	PCK1	9606.ENSP00000355995	9606.ENSP00000319814	0	0	0	0	0.106	0	0	0.372	0.415
HSD11B1	ZBTB16	9606.ENSP00000355995	9606.ENSP00000338157	0	0	0	0	0.056	0.100	0	0.448	0.490
HSD11B1	IGF1	9606.ENSP00000355995	9606.ENSP00000376637	0	0	0	0	0.072	0	0	0.400	0.419
HSD11B1	VLDLR	9606.ENSP00000355995	9606.ENSP00000371532	0	0	0	0	0	0	0	0.462	0.461
HSDL2	PDK4	9606.ENSP00000381785	9606.ENSP00000005178	0	0	0	0	0.106	0.092	0	0.328	0.407
HSPA12A	HSPB7	9606.ENSP00000489674	9606.ENSP00000364870	0	0	0	0	0.108	0.071	0	0.386	0.447
HSPB2	IGF1	9606.ENSP00000302476	9606.ENSP00000376637	0	0	0	0	0.109	0	0	0.360	0.405
HSPB2	HSPB7	9606.ENSP00000302476	9606.ENSP00000364870	0	0	0	0.662	0.414	0	0	0.477	0.681
IGF1	LIPE	9606.ENSP00000376637	9606.ENSP00000244289	0	0	0	0	0.061	0	0	0.391	0.403
IGF1	LYVE1	9606.ENSP00000376637	9606.ENSP00000256178	0	0	0	0	0.211	0	0	0.274	0.402
IGF1	NTRK2	9606.ENSP00000376637	9606.ENSP00000277120	0	0	0	0	0.062	0.063	0.650	0.686	0.890
IGF1	PPARG	9606.ENSP00000376637	9606.ENSP00000287820	0	0	0	0	0.044	0	0	0.828	0.828
IGF1	IGFBP6	9606.ENSP00000376637	9606.ENSP00000301464	0	0	0	0	0.064	0.153	0.700	0.997	0.999
IGF1	P2RY12	9606.ENSP00000376637	9606.ENSP00000307259	0	0	0	0	0.042	0	0	0.539	0.539
IGF1	LEP	9606.ENSP00000376637	9606.ENSP00000312652	0	0	0	0	0.072	0	0	0.903	0.907
IGF1	MMP1	9606.ENSP00000376637	9606.ENSP00000322788	0	0	0	0	0	0	0.400	0.471	0.669
IGF1	PRELP	9606.ENSP00000376637	9606.ENSP00000343924	0	0	0	0	0.088	0.139	0	0.447	0.527
IGF1	TACSTD2	9606.ENSP00000376637	9606.ENSP00000360269	0	0	0	0	0.044	0	0	0.815	0.815
